id,fire_id,fire_time_utc,fire_time_epoch,candidate_mint,candidate_symbol,snapshot_at_used,micro_ts_used,created_at,lane,lane_source,venue,pool_type,pumpfun_origin,eligible,gate_reason,age_hours,liquidity_usd,vol_h1,vol_h24,price_usd,r_m5_snap,r_h1_snap,buys_m5,sells_m5,buys_h1,sells_h1,buy_sell_ratio_m5,buy_sell_ratio_h1,buy_count_ratio_m5,buy_count_ratio_h1,avg_trade_usd_m5,avg_trade_usd_h1,vol_accel_m5_vs_h1,txn_accel_m5_vs_h1,r_m5_micro,rv_5m,rv_1m,range_5m,buys_m5_snap,sells_m5_snap,buy_count_ratio_m5_snap,avg_trade_usd_m5_snap,jup_vs_cpamm_diff_pct,round_trip_pct,impact_buy_pct,impact_sell_pct,impact_asymmetry_pct,liq_change_pct,liq_cliff_flag,breadth_positive_pct,breadth_negative_pct,median_pool_r_m5,pool_dispersion_r_m5,median_pool_rv5m,pool_liquidity_median,pool_vol_h1_median,pool_size_total,pool_size_with_micro,coverage_ratio_micro,order_flow_source,quote_source,liq_source
3958,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,CG13NMFvwJcDY5hzkpBDpGeB9HGRsLz21tk8vkA9pump,shitcoin,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,35.2534556841667,34714.49,3548.01,300181.19,0.0001727,,,1.0,2.0,84.0,32.0,0.333333333333333,0.724137931034483,0.333333333333333,0.724137931034483,4.36666666666667,44.025775862069,0.0307813408681043,0.310344827586207,-0.09,0.436977462403421,0.0,1.33993591610836,0.0,1.0,0.0,393.25,,0.005194,0.002607,0.0026,7.00000000000006e-06,0.0,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3959,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,CXjctbA7ENQgZf1FnMLJJUGKp92gAJdMcyEhXeZppump,HAMSTER,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,28.3879001286111,43955.8,5660.45,635109.85,0.0002727,,,5.0,1.0,51.0,44.0,0.833333333333333,0.536842105263158,0.833333333333333,0.536842105263158,99.8633333333333,83.8212631578947,0.902943857983529,0.757894736842105,2.44,0.493387290843345,0.0,2.42214532871973,1.0,2.0,0.333333333333333,37.3033333333333,,0.005151,0.002586,0.002579,7.00000000000006e-06,0.0,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3960,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,D9g3NFv4qCeDFbj35DxB4aa53oDudfUtbv6S8Umdpump,WHALE,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,2.21012235083333,60606.4,1186108.98,1753048.04,0.0004915,,,249.0,175.0,3155.0,2724.0,0.587264150943396,0.5366558938595,0.587264150943396,0.5366558938595,199.204410377358,221.113058343256,0.779701195840214,0.86545330838578,-17.61,5.55912657107671,6.41487698185042,24.769305488101,302.0,267.0,0.530755711775044,213.450509666081,,0.005108,0.002564,0.002557,7.00000000000006e-06,-0.0537366095985572,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3961,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,DaTGaE6uhCfzz6Eh8hWQwL4yw3AJbXWbfvbeccdXJWED,butthole,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,60.9376223508333,66751.95,8405.69,758231.36,0.0004068,,,4.0,14.0,76.0,111.0,0.222222222222222,0.406417112299465,0.222222222222222,0.406417112299465,89.5127777777778,42.557486631016,2.42952407878617,1.15508021390374,4.59,0.747887225900721,0.40821541910891,4.58858858858858,3.0,7.0,0.3,35.507,,0.005098,0.002559,0.002552,7.00000000000006e-06,0.00365016561358095,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3962,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,Bonk,2026-03-14T08:14:00+00:00,,2026-03-14T08:15:00.011755+00:00,meteora_live,derived_at_collection,meteora,meteora,0,1,,16150.4937334619,361189.24,8459.51,1059285.29,6.03e-06,,,,,,,,,,,,,,,,,,,24.0,7.0,0.774193548387097,1.04548387096774,,0.005023,0.002521,0.002515,5.99999999999993e-06,,,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,missing,universe_snapshot,missing
3963,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,Df6yfrKC8kZE3KNkrHERKzAetSxbrWeniQfyJY4Jpump,CHILLGUY,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,raydium_live,derived_at_collection,raydium,raydium,0,1,,11604.0965112397,1005264.22,599.62,167581.82,0.009177,,,0.0,0.0,1.0,2.0,,0.333333333333333,,0.333333333333333,,199.873333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.005001,0.00251,0.002503,7.00000000000006e-06,0.0,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3964,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,DpeABUZ7aM8FkDHwTysfUk8YggUjoADG3kmZLeVWpump,Kaelan,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,2.66262235083333,5196.63,4514.34,193247.49,4.315e-06,,,3.0,3.0,61.0,53.0,0.5,0.535087719298246,0.5,0.535087719298246,31.125,28.789649122807,0.682811195544208,0.631578947368421,8.19,1.44947757195696,0.0,8.04926325049483,0.0,1.0,0.0,2.1,,0.006317,0.003174,0.003162,1.20000000000003e-05,0.0,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3965,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,DzMw8nmA5rnoRTTXGHCZaRp9EkMwG2anqY99XxiXpump,$2,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,20.1340112397222,28552.2,21981.87,1486002.93,0.0001108,,,1.0,1.0,160.0,159.0,0.5,0.501567398119122,0.5,0.501567398119122,8.63,41.7386206896552,0.0155558326110696,0.0752351097178683,0.11,0.460728519170693,0.76183044753482,1.41442715700141,26.0,22.0,0.541666666666667,46.215,,0.005236,0.002629,0.002621,7.99999999999976e-06,-0.0064214243232293,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3966,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,E93JuGQcHiXZ9upFZWELgvu5QsC9DD1qzkcGhJrpump,Memehouse,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,3.49206679527778,75692.98,487832.32,3300028.66,0.000731,,,345.0,192.0,2008.0,1549.0,0.642458100558659,0.564520663480461,0.642458100558659,0.564520663480461,63.8872998137803,77.8605678942929,1.4865127298772,1.81163902164746,-3.94,2.32560767943898,0.193850300474654,11.9986013287377,57.0,70.0,0.448818897637795,68.3579527559055,,0.005085,0.002552,0.002546,5.99999999999993e-06,0.00208969220792994,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3967,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,$WIF,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,raydium_live,derived_at_collection,raydium,raydium,0,1,,20268.3276223508,4577416.22,2192.18,451484.73,0.1642,,,1.0,1.0,12.0,16.0,0.5,0.428571428571429,0.5,0.428571428571429,1.25,78.2921428571428,0.0136850076179876,0.857142857142857,0.07,0.172430217997954,0.0,0.54694621695534,1.0,1.0,0.5,1.25,,0.004995,0.002507,0.002501,5.99999999999993e-06,0.0,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3968,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,EPuZ1X6pPzac3ELPsT59LStmgaSr4kBJvaAbL15Fpump,Distorted,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,110.019844573056,120300.28,16484.67,1147139.18,0.001138,,,64.0,30.0,521.0,269.0,0.680851063829787,0.659493670886076,0.680851063829787,0.659493670886076,114.240319148936,98.5599493670886,1.65501122750453,1.42784810126582,-0.85,1.17752885668356,1.54183022135192,3.60562777510298,12.0,8.0,0.6,130.075,,0.005051,0.002535,0.002529,5.99999999999993e-06,-0.0129811401977503,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3969,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,EYg6PPUm7YcNH28MTzwdWRtMMkr4nvN6JGdqMNYYpump,Vinland,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,2.50234457305556,6276.63,13218.36,98873.11,6.388e-06,,,0.0,3.0,137.0,134.0,0.0,0.505535055350554,0.0,0.505535055350554,6.63333333333333,24.1069372693727,0.0365529972539331,0.132841328413284,-0.97,0.222963337755472,0.0,0.971867007672642,9.0,7.0,0.5625,17.736875,,0.006089,0.003059,0.003048,1.10000000000002e-05,0.0,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3970,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,EpuwUPS3jbnp3M7NBoJgyeyKs6d76Vf8pkMhrhaxpump,Crabge,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,7.26734457305556,36263.89,210718.68,1177384.94,0.0001867,,,95.0,28.0,1894.0,757.0,0.772357723577236,0.714447378347793,0.772357723577236,0.714447378347793,59.9265853658537,80.0098491135421,0.417015992608605,0.556771029800075,17.27,4.87604242105378,5.86220789688845,24.3713733075435,133.0,51.0,0.722826086956522,91.7421195652174,,0.005184,0.002602,0.002595,7.00000000000006e-06,-0.0490362076913122,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3971,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,EsLb2XdNWVezNnhEsRVKYZ7BymiKUabzh4tdVhz4pump,Twin,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,37.3090112397222,49564.85,17895.33,773061.25,0.0003563,,,5.0,1.0,48.0,59.0,0.833333333333333,0.448598130841121,0.833333333333333,0.448598130841121,19.4866666666667,87.5414018691589,0.149786536250404,0.672897196261682,1.07,0.485208087837285,0.589314907983839,2.32663544342046,3.0,3.0,0.5,132.631666666667,,0.005135,0.002577,0.002571,5.99999999999993e-06,0.00541005498706709,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3972,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,FP22h3sQ6N1SkFd2EqtVjSYmt15Fiaup2gh67CZNpump,"RIGGED ",2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,31.0895667952778,35107.93,11819.43,463564.8,0.000185,,,12.0,9.0,212.0,142.0,0.571428571428571,0.598870056497175,0.571428571428571,0.598870056497175,40.4947619047619,31.916581920904,0.903191317054433,0.711864406779661,-1.61,0.336146436611472,0.0,1.79983637851104,14.0,7.0,0.666666666666667,35.6509523809524,,0.00519,0.002605,0.002598,7.00000000000006e-06,0.0,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3973,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,G2egjtmfDed6ji7qYqiCJHYC1KwiaCrZYHALKKipump,WTI,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,3.26151123972222,44726.33,294049.05,660034.06,0.0003039,,,110.0,67.0,2682.0,1563.0,0.621468926553672,0.631802120141343,0.621468926553672,0.631802120141343,154.214293785311,88.2249517078916,0.87460109733412,0.500353356890459,6.93,2.67894523081562,2.57739496679276,14.4208328215207,261.0,205.0,0.560085836909871,59.0809227467811,,0.005148,0.002584,0.002577,7.00000000000006e-06,-0.0216098881292531,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3974,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,HL8i2d74iFZQGkpZ1eBzJQWbkU6bBmRUVJgMF2b6pump,NEO,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,12.3726223508333,55850.82,268563.79,2276437.59,0.0003954,,,98.0,82.0,1086.0,898.0,0.544444444444444,0.547379032258065,0.544444444444444,0.547379032258065,52.383,78.2692691532258,0.728636917774358,1.08870967741935,-0.47,2.19560527162928,0.844257401760826,9.65478529329217,142.0,66.0,0.682692307692308,79.5323076923077,,0.005118,0.002569,0.002562,7.00000000000006e-06,0.00777382155668521,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3975,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3,PYTH,2026-03-14T08:14:00+00:00,,2026-03-14T08:15:00.011755+00:00,raydium_live,derived_at_collection,raydium,raydium,0,1,,13826.5484556842,222112.44,2645.19,97697.73,0.0475,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,5.275,,0.005035,0.002527,0.002521,6.00000000000036e-06,,,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,missing,universe_snapshot,missing
3976,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,JUP,2026-03-14T08:14:00+00:00,,2026-03-14T08:15:00.011755+00:00,orca_live,derived_at_collection,orca,orca,0,1,,18555.6456779064,294697.22,31341.68,569573.17,0.1603,,,,,,,,,,,,,,,,,,,4.0,31.0,0.114285714285714,17.7017142857143,,0.005047,0.002533,0.002527,5.99999999999993e-06,,,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,missing,universe_snapshot,missing
3977,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,bSOL,2026-03-14T08:14:00+00:00,,2026-03-14T08:15:00.011755+00:00,orca_live,derived_at_collection,orca,orca,0,1,,28640.9920667953,623527.69,521.91,71543.79,111.91,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.005,0.00251,0.002503,7.00000000000006e-06,,,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,missing,universe_snapshot,missing
3978,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump,nees,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,2.46845568416667,72825.48,1423000.72,2434764.57,0.0006524,,,141.0,114.0,3345.0,2484.0,0.552941176470588,0.57385486361297,0.552941176470588,0.57385486361297,240.002196078431,236.387248241551,0.532989362873582,0.524961399897066,0.81,1.93216303029228,1.9758245581104,8.79497430039977,211.0,178.0,0.542416452442159,235.940257069409,,0.005089,0.002554,0.002548,5.99999999999993e-06,-0.0161630616345309,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3979,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,mSOL,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,raydium_live,derived_at_collection,raydium,raydium,0,1,,13826.8756779064,1126899.39,0.0,406791.74,119.091,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.005,0.00251,0.002503,7.00000000000006e-06,0.0,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3980,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,ORCA,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,orca_live,derived_at_collection,orca,orca,0,1,,19187.5065112397,405698.74,7153.51,506265.81,0.9315,,,3.0,0.0,15.0,10.0,1.0,0.6,1.0,0.6,136.22,272.4916,0.719863658182491,1.44,0.07,0.0147819421267804,0.0,0.0644329896907265,3.0,0.0,1.0,136.22,,0.005012,0.002515,0.002509,5.99999999999993e-06,-9.85953271115539e-08,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3981,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,ukHH6c7mMyiWCf1b9pnWe25TSpkDDt3H5pQZgZ74J82,BOME,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,raydium_live,derived_at_collection,raydium,raydium,0,1,,17520.7892890175,9702962.07,8751.83,810407.93,0.0004426,,,0.0,2.0,5.0,23.0,0.0,0.178571428571429,0.0,0.178571428571429,500.74,312.565357142857,1.37317109678776,0.857142857142857,-0.09,0.0226466459548492,0.0,0.135470760894098,0.0,6.0,0.0,362.956666666667,,0.004994,0.002507,0.0025,7.00000000000006e-06,0.0,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
3982,608f0b8e,2026-03-14T08:15:00Z,1773476100.0,uphcYhzNzLBQQcQdpsbQXTFSNApMuh1Y4Jp6KTYpump,NOTGAY,2026-03-14T08:14:00+00:00,2026-03-14T08:14:55.880222+00:00,2026-03-14T08:15:00.011755+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,18.1520667952778,40178.47,2354.07,1366445.32,0.0002336,,,5.0,0.0,34.0,22.0,1.0,0.607142857142857,1.0,0.607142857142857,104.582,78.1510714285714,1.43378895271521,1.07142857142857,6.99,1.14304545929453,0.0,6.58055081647575,2.0,0.0,1.0,5.405,,0.005166,0.002593,0.002586,6.99999999999963e-06,0.0,0,0.538461538461538,0.384615384615385,0.07,6.2664565854757,0.747887225900721,63679.175,16210.795,48,39,0.8125,microstructure_log,universe_snapshot,microstructure_log
2876,61b05bdf,2026-03-14T02:15:00Z,1773454500.0,14qW8bcMkmHQtgJ8VohkR4FXiuYWqvLy4AtpGbuDpyro,PYRO,2026-03-14T02:14:00+00:00,2026-03-14T02:14:55.207140+00:00,2026-03-14T02:15:00.006114+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,30.7281608433333,29077.89,11604.99,145430.26,0.0001307,,,76.0,23.0,1118.0,396.0,0.767676767676768,0.738441215323646,0.767676767676768,0.738441215323646,5.94626262626263,9.18208718626156,0.508151532764385,0.784676354029062,5.81,1.31659656293495,3.18320638391031,5.51207893841443,128.0,33.0,0.795031055900621,12.1693788819876,0.214970808667761,0.005235,0.002628,0.002621,7.00000000000006e-06,0.0,0,0.3125,0.59375,-0.49,5.11110772508459,0.842866184380235,74453.2,21846.42,43,32,0.744186046511628,microstructure_log,universe_snapshot,microstructure_log
2877,61b05bdf,2026-03-14T02:15:00Z,1773454500.0,2e9XazVzZ2nXEnhmUadXLd3yRaPoZ8StyBJRzqeBpump,FUEL,2026-03-14T02:14:00+00:00,2026-03-14T02:14:55.207140+00:00,2026-03-14T02:15:00.006114+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,7.93121639888889,54918.41,18664.37,1283286.79,0.0004313,,,143.0,58.0,2151.0,978.0,0.711442786069652,0.687440076701822,0.711442786069652,0.687440076701822,1.72820895522388,9.08593160754235,0.146621793690301,0.770853307766059,-1.37,0.57322393789895,0.0,1.84912796806052,159.0,68.0,0.700440528634361,3.48612334801762,0.257061452766272,0.005121,0.002571,0.002564,7.00000000000006e-06,0.0,0,0.3125,0.59375,-0.49,5.11110772508459,0.842866184380235,74453.2,21846.42,43,32,0.744186046511628,microstructure_log,universe_snapshot,microstructure_log
2878,61b05bdf,2026-03-14T02:15:00Z,1773454500.0,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,"Pnut ",2026-03-14T02:14:00+00:00,,2026-03-14T02:15:00.006114+00:00,spam_filtered,derived_at_collection,raydium,raydium,0,0,spam:avg_trade_usd=0.05,11963.1231608433,2854100.75,4964.06,397400.5,0.04724,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.046,,0.004996,0.002508,0.002501,6.99999999999963e-06,,,0.3125,0.59375,-0.49,5.11110772508459,0.842866184380235,74453.2,21846.42,43,32,0.744186046511628,missing,universe_snapshot,missing
2879,61b05bdf,2026-03-14T02:15:00Z,1773454500.0,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,WBTC,2026-03-14T02:14:00+00:00,,2026-03-14T02:15:00.006114+00:00,orca_live,derived_at_collection,orca,orca,0,1,,20433.9964941767,1515133.97,28758.84,2481922.0,70655.62,,,,,,,,,,,,,,,,,,,11.0,3.0,0.785714285714286,202.425714285714,0.250452843870438,0.004997,0.002508,0.002501,6.99999999999963e-06,,,0.3125,0.59375,-0.49,5.11110772508459,0.842866184380235,74453.2,21846.42,43,32,0.744186046511628,missing,universe_snapshot,missing
2880,61b05bdf,2026-03-14T02:15:00Z,1773454500.0,3VgL5HHqhmPJM1BJjZLo1e2CosM233zcL3HB3PiKpump,EXPRESSION,2026-03-14T02:14:00+00:00,2026-03-14T02:14:55.207140+00:00,2026-03-14T02:15:00.006114+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,21.5339941766667,42384.29,343551.79,2935734.06,0.0002095,,,0.0,9.0,2448.0,942.0,0.0,0.72212389380531,0.0,0.72212389380531,39.2711111111111,88.6398613569322,0.014114587106695,0.031858407079646,-3.29,0.351570897262764,0.459356192800536,3.33824251350025,254.0,106.0,0.705555555555556,101.7235,0.2589257864968,0.005158,0.002589,0.002582,7.00000000000006e-06,0.0,0,0.3125,0.59375,-0.49,5.11110772508459,0.842866184380235,74453.2,21846.42,43,32,0.744186046511628,microstructure_log,universe_snapshot,microstructure_log
2881,61b05bdf,2026-03-14T02:15:00Z,1773454500.0,4D9jZY6nkXnm3ofmWWJVcJrvtXDMfE5Zwy8rZMy5pump,JEW,2026-03-14T02:14:00+00:00,2026-03-14T02:14:55.207140+00:00,2026-03-14T02:15:00.006114+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,76.6720497322222,74453.2,70275.88,1169071.26,0.0006072,,,198.0,197.0,2726.0,2792.0,0.50126582278481,0.494019572308808,0.50126582278481,0.494019572308808,11.3608607594937,12.1901286698079,0.800570518484094,0.859006886553099,2.07,1.15502939486897,0.0105307846929465,4.40881763527053,218.0,208.0,0.511737089201878,15.5157746478873,0.253786413980618,0.005088,0.002554,0.002547,7.00000000000006e-06,0.0,0,0.3125,0.59375,-0.49,5.11110772508459,0.842866184380235,74453.2,21846.42,43,32,0.744186046511628,microstructure_log,universe_snapshot,microstructure_log
2882,61b05bdf,2026-03-14T02:15:00Z,1773454500.0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,2026-03-14T02:14:00+00:00,,2026-03-14T02:15:00.006114+00:00,raydium_live,derived_at_collection,raydium,raydium,0,1,,13820.8759386211,1288250.12,35671.99,2501473.14,0.6084,,,,,,,,,,,,,,,,,,,15.0,5.0,0.75,78.0795,0.251446385543419,0.00501,0.002514,0.002508,6.00000000000036e-06,,,0.3125,0.59375,-0.49,5.11110772508459,0.842866184380235,74453.2,21846.42,43,32,0.744186046511628,missing,universe_snapshot,missing
2883,61b05bdf,2026-03-14T02:15:00Z,1773454500.0,4ysWSPRkmqY6Y99SN86D2MBHXrvnR2358SaGb47Fpump,01001000,2026-03-14T02:14:00+00:00,2026-03-14T02:14:55.207140+00:00,2026-03-14T02:15:00.006114+00:00,pumpswap_live,derived_at_collection,pumpswap,pumpswap,0,1,,31.3137163988889,49619.98,26935.24,2443679.75,0.0003002,,,11.0,14.0,264.0,211.0,0.44,0.55578947368421,0.44,0.55578947368421,38.0844,52.1206736842105,0.461492600976196,0.631578947368421,4.64,1.11250843086152,0.0572106011328268,5.49098871483913,11.0,14.0,0.44,41.812,0.257745495214297,0.005135,0.002577,0.002571,5.99999999999993e-06,0.0,0,0.3125,0.59375,-0.49,5.11110772508459,0.842866184380235,74453.2,21846.42,43,32,0.744186046511628,microstructure_log,universe_snapshot,microstructure_log
